numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,2,5,5,5,6,3000,0,3,0,538
5,2,5,5,5,6,3000,0,3,0,534
5,2,5,5,5,6,3000,0,3,0,533
5,2,5,5,5,6,3000,0,3,0,529
5,2,5,5,5,6,3000,0,3,0,538
