numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,1,5,5,5,6,3000,0,3,0,515
5,1,5,5,5,6,3000,0,3,0,514
5,1,5,5,5,6,3000,0,3,0,504
5,1,5,5,5,6,3000,0,3,0,498
5,1,5,5,5,6,3000,0,3,0,498
