ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,526
1,searcher,0,Did not die,526
2,searcher,0,Did not die,526
3,searcher,0,Did not die,526
4,searcher,0,Did not die,526
5,minerBuilder,0,Did not die,526
6,minerBuilder,0,Did not die,526
7,minerBuilder,0,Did not die,526
8,minerBuilder,0,Pit,481
9,minerBuilder,0,Did not die,526
10,superMiner,0,Pit,435
11,superMiner,3,Did not die,526
12,superMiner,0,Did not die,526
13,superMiner,0,Did not die,526
14,superMiner,0,Did not die,526
15,ultimateMiner,0,Did not die,526
16,ultimateMiner,0,Did not die,526
17,ultimateMiner,0,Pit,369
18,ultimateMiner,0,Lava,525
19,ultimateMiner,3,Did not die,526
