numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,8,5,5,6,3000,0,3,0,689
5,5,8,5,5,6,3000,0,2,0,597
5,5,8,5,5,6,3000,0,2,0,604
5,5,8,5,5,3,3000,0,2,0,603
5,5,8,5,5,6,3000,0,2,0,591
