numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,5,1,5,0,7000,2,3,0,580
5,5,5,1,5,5,7000,2,3,0,586
5,5,5,1,5,10,7000,2,3,0,587
5,5,5,1,5,10,7000,2,3,0,585
5,5,5,1,5,5,7000,2,3,0,586
