numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,5,5,5,10,7000,0,3,0,598
5,5,5,5,5,5,7000,1,3,0,669
5,5,5,5,5,10,7000,0,3,0,613
5,5,5,5,5,10,7000,0,3,0,600
5,5,5,5,5,10,7000,0,3,0,602
