numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,5,10,5,4,7000,0,1,0,548
5,5,5,10,5,5,7000,0,2,0,654
5,5,5,10,5,4,7000,0,1,0,556
5,5,5,10,5,4,7000,0,1,0,556
5,5,5,10,5,2,7000,0,1,0,543
