numOfSearchers,numOfDiggers,numOfMinerBuilders,numOfSuperMiners,numOfUltimateMiners,TotalGoldMined,Seed,DiedByLava,DiedByPit,DIedByRiver,Time
5,5,5,0,5,5,7000,3,3,0,562
5,5,5,0,5,5,7000,2,3,0,553
5,5,5,0,5,10,7000,5,3,0,657
5,5,5,0,5,14,7000,5,3,0,659
5,5,5,0,5,25,7000,5,3,1,807
